.model_id;.model_desc;.index;.value;.conf_lo;.conf_hi;category;identifier
1;XGBOOST;2021-03-19;162,9409027099609375;121,216973981803548;204,6648314381183;estado_id;Nuevo
1;XGBOOST;2021-03-20;2,5498816967010498;-39,174047031456340;44,2738104248584;estado_id;Nuevo
1;XGBOOST;2021-03-21;1,2386595010757446;-40,485269227081645;42,9625882292331;estado_id;Nuevo
1;XGBOOST;2021-03-22;173,7308654785156250;132,006936750358250;215,4547942066730;estado_id;Nuevo
1;XGBOOST;2021-03-23;124,2803115844726562;82,556382856315267;166,0042403126300;estado_id;Nuevo
1;XGBOOST;2021-03-24;151,3329467773437500;109,609018049186361;193,0568755055011;estado_id;Nuevo
1;XGBOOST;2021-03-25;155,1485900878906250;113,424661359733236;196,8725188160480;estado_id;Nuevo
1;XGBOOST;2021-03-26;121,4916381835937500;79,767709455436361;163,2155669117511;estado_id;Nuevo
1;XGBOOST;2021-03-27;-16,7214241027832031;-58,445352830940593;25,0025046253742;estado_id;Nuevo
1;XGBOOST;2021-03-28;-0,8034472465515137;-42,527375974708903;40,9204814816059;estado_id;Nuevo
1;XGBOOST;2021-03-29;140,7384796142578125;99,014550886100423;182,4624083424152;estado_id;Nuevo
1;XGBOOST;2021-03-30;100,5346221923828125;58,810693464225423;142,2585509205402;estado_id;Nuevo
1;XGBOOST;2021-03-31;137,6118621826171875;95,887933454459798;179,3357909107746;estado_id;Nuevo
1;XGBOOST;2021-04-01;180,4126739501953125;138,688745222037937;222,1366026783527;estado_id;Nuevo
1;XGBOOST;2021-04-02;188,8843994140625000;147,160470685905125;230,6083281422199;estado_id;Nuevo
1;XGBOOST;2021-04-03;17,4953613281250000;-24,228567400032389;59,2192900562824;estado_id;Nuevo
1;XGBOOST;2021-04-04;18,2629146575927734;-23,461014070564616;59,9868433857502;estado_id;Nuevo
1;XGBOOST;2021-04-05;189,8721313476562500;148,148202619498875;231,5960600758136;estado_id;Nuevo
1;XGBOOST;2021-04-06;199,6127471923828125;157,888818464225437;241,3366759205402;estado_id;Nuevo
1;XGBOOST;2021-04-07;125,8038024902343750;84,079873762076986;167,5277312183918;estado_id;Nuevo
1;XGBOOST;2021-04-08;129,6194458007812500;87,895517072623861;171,3433745289386;estado_id;Nuevo
1;XGBOOST;2021-04-09;126,6331634521484375;84,909234723991048;168,3570921803058;estado_id;Nuevo
1;XGBOOST;2021-03-12;2,5714983940124512;-39,152430334144938;44,2954271221698;estado_id;Seminuevo
1;XGBOOST;2021-03-13;0,0165732502937317;-41,707355477863658;41,7405019784511;estado_id;Seminuevo
1;XGBOOST;2021-03-14;0,1187184900045395;-41,605210238152850;41,8426472181619;estado_id;Seminuevo
1;XGBOOST;2021-03-15;5,6203784942626953;-36,103550233894694;47,3443072224201;estado_id;Seminuevo
1;XGBOOST;2021-03-16;2,8402969837188721;-38,883631744438517;44,5642257118763;estado_id;Seminuevo
1;XGBOOST;2021-03-17;0,7223898768424988;-41,001538851314891;42,4463186049999;estado_id;Seminuevo
1;XGBOOST;2021-03-18;0,7132708430290222;-41,010657885128367;42,4371995711864;estado_id;Seminuevo
1;XGBOOST;2021-03-19;3,6364965438842773;-38,087432184273112;45,3604252720417;estado_id;Seminuevo
1;XGBOOST;2021-03-20;1,0815713405609131;-40,642357387596476;42,8055000687183;estado_id;Seminuevo
1;XGBOOST;2021-03-21;0,1187184900045395;-41,605210238152850;41,8426472181619;estado_id;Seminuevo
1;XGBOOST;2021-03-22;3,3245453834533691;-38,399383344704020;45,0484741116108;estado_id;Seminuevo
1;XGBOOST;2021-03-23;1,1659259796142578;-40,558002748543132;42,8898547077716;estado_id;Seminuevo
1;XGBOOST;2021-03-24;2,1987826824188232;-39,525146045738566;43,9227114105762;estado_id;Seminuevo
1;XGBOOST;2021-03-25;1,7782690525054932;-39,945659675651896;43,5021977806629;estado_id;Seminuevo
1;XGBOOST;2021-03-26;3,6364965438842773;-38,087432184273112;45,3604252720417;estado_id;Seminuevo
1;XGBOOST;2021-03-27;1,0815713405609131;-40,642357387596476;42,8055000687183;estado_id;Seminuevo
1;XGBOOST;2021-03-28;0,1187184900045395;-41,605210238152850;41,8426472181619;estado_id;Seminuevo
1;XGBOOST;2021-03-29;8,1113300323486328;-33,612598695808757;49,8352587605060;estado_id;Seminuevo
1;XGBOOST;2021-03-30;2,1466357707977295;-39,577292957359660;43,8705644989551;estado_id;Seminuevo
1;XGBOOST;2021-03-31;1,7218260765075684;-40,002102651649821;43,4457548046650;estado_id;Seminuevo
1;XGBOOST;2021-04-01;1,8532156944274902;-39,870713033729899;43,5771444225849;estado_id;Seminuevo
1;XGBOOST;2021-04-02;1,8030978441238403;-39,920830884033549;43,5270265722812;estado_id;Seminuevo
1;XGBOOST;2021-04-03;-1,2103921175003052;-42,934320845657695;40,5135366106571;estado_id;Seminuevo
1;XGBOOST;2021-04-04;0,1936651915311813;-41,530263536626208;41,9175939196886;estado_id;Seminuevo
1;XGBOOST;2021-04-05;-5,5796766281127930;-47,303605356270182;36,1442521000446;estado_id;Seminuevo
1;XGBOOST;2021-04-06;-0,7424192428588867;-42,466347971016276;40,9815094852985;estado_id;Seminuevo
1;XGBOOST;2021-04-07;0,2904374599456787;-41,433491268211711;42,0143661881031;estado_id;Seminuevo
1;XGBOOST;2021-04-08;-0,1209572553634644;-41,844885983520854;41,6029714727939;estado_id;Seminuevo
1;XGBOOST;2021-03-13;0,4225588440895081;-41,301369884067881;42,1464875722469;zona_id;1
1;XGBOOST;2021-03-14;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;1
1;XGBOOST;2021-03-15;31,4955425262451172;-10,228386201912272;73,2194712544025;zona_id;1
1;XGBOOST;2021-03-16;33,4469718933105469;-8,276956834846843;75,1709006214679;zona_id;1
1;XGBOOST;2021-03-17;29,5526657104492188;-12,171263017708171;71,2765944386066;zona_id;1
1;XGBOOST;2021-03-18;29,5526657104492188;-12,171263017708171;71,2765944386066;zona_id;1
1;XGBOOST;2021-03-19;31,3937969207763672;-10,330131807381022;73,1177256489338;zona_id;1
1;XGBOOST;2021-03-20;1,4875569343566895;-40,236371793800700;43,2114856625141;zona_id;1
1;XGBOOST;2021-03-21;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;1
1;XGBOOST;2021-03-22;36,2264099121093750;-5,497518816048014;77,9503386402668;zona_id;1
1;XGBOOST;2021-03-23;33,2879104614257812;-8,436018266731608;75,0118391895832;zona_id;1
1;XGBOOST;2021-03-24;33,2879104614257812;-8,436018266731608;75,0118391895832;zona_id;1
1;XGBOOST;2021-03-25;37,7096366882324219;-4,014292039924968;79,4335654163898;zona_id;1
1;XGBOOST;2021-03-26;50,5128707885742188;8,788942060416829;92,2367995167316;zona_id;1
1;XGBOOST;2021-03-27;1,6262574195861816;-40,097671308571208;43,3501861477436;zona_id;1
1;XGBOOST;2021-03-28;0,5003765821456909;-41,223552146011698;42,2243053103031;zona_id;1
1;XGBOOST;2021-03-29;42,2568931579589844;0,532964429801595;83,9808218861164;zona_id;1
1;XGBOOST;2021-03-30;41,9483070373535156;0,224378309196126;83,6722357655109;zona_id;1
1;XGBOOST;2021-03-31;36,1459121704101562;-5,578016557747233;77,8698408985675;zona_id;1
1;XGBOOST;2021-04-01;84,0334320068359375;42,309503278678548;125,7573607349933;zona_id;1
1;XGBOOST;2021-04-02;81,0822753906250000;39,358346662467611;122,8062041187824;zona_id;1
1;XGBOOST;2021-04-03;22,2297363281250000;-19,494192400032389;63,9536650562824;zona_id;1
1;XGBOOST;2021-04-04;-0,9248008728027344;-42,648729600960124;40,7991278553547;zona_id;1
1;XGBOOST;2021-04-05;44,4390220642089844;2,715093336051595;86,1629507923664;zona_id;1
1;XGBOOST;2021-04-06;47,4211921691894531;5,697263441032064;89,1451208973468;zona_id;1
1;XGBOOST;2021-04-07;39,7849044799804688;-1,939024248176921;81,5088332081379;zona_id;1
1;XGBOOST;2021-04-08;28,0934276580810547;-13,630501070076335;69,8173563862384;zona_id;1
1;XGBOOST;2021-04-09;30,7779064178466797;-10,946022310310710;72,5018351460041;zona_id;1
1;XGBOOST;2021-03-13;0,7512394785881042;-40,972689249569285;42,4751682067455;zona_id;2
1;XGBOOST;2021-03-14;0,7079256772994995;-41,016003050857890;42,4318544054569;zona_id;2
1;XGBOOST;2021-03-15;21,5433368682861328;-20,180591859871257;63,2672655964435;zona_id;2
1;XGBOOST;2021-03-16;20,8778533935546875;-20,846075334602702;62,6017821217121;zona_id;2
1;XGBOOST;2021-03-17;18,8464050292968750;-22,877523698860514;60,5703337574543;zona_id;2
1;XGBOOST;2021-03-18;18,8464050292968750;-22,877523698860514;60,5703337574543;zona_id;2
1;XGBOOST;2021-03-19;20,6875362396240234;-21,036392488533366;62,4114649677814;zona_id;2
1;XGBOOST;2021-03-20;1,8162376880645752;-39,907691040092814;43,5401664162220;zona_id;2
1;XGBOOST;2021-03-21;0,8054376840591431;-40,918491044098246;42,5293664122165;zona_id;2
1;XGBOOST;2021-03-22;19,7308006286621094;-21,993128099495280;61,4547293568195;zona_id;2
1;XGBOOST;2021-03-23;19,9114017486572266;-21,812526979500163;61,6353304768146;zona_id;2
1;XGBOOST;2021-03-24;20,0495662689208984;-21,674362459236491;61,7734949970783;zona_id;2
1;XGBOOST;2021-03-25;19,9114017486572266;-21,812526979500163;61,6353304768146;zona_id;2
1;XGBOOST;2021-03-26;24,7156467437744141;-17,008281984382975;66,4395754719318;zona_id;2
1;XGBOOST;2021-03-27;1,8162376880645752;-39,907691040092814;43,5401664162220;zona_id;2
1;XGBOOST;2021-03-28;0,8054376840591431;-40,918491044098246;42,5293664122165;zona_id;2
1;XGBOOST;2021-03-29;25,9397087097167969;-15,784220018440593;67,6636374378742;zona_id;2
1;XGBOOST;2021-03-30;26,1203098297119141;-15,603618898445475;67,8442385578693;zona_id;2
1;XGBOOST;2021-03-31;24,3343944549560547;-17,389534273201335;66,0583231831134;zona_id;2
1;XGBOOST;2021-04-01;25,4028472900390625;-16,321081438118327;67,1267760181965;zona_id;2
1;XGBOOST;2021-04-02;25,7372989654541016;-15,986629762703288;67,4612276936115;zona_id;2
1;XGBOOST;2021-04-03;-0,0171611309051514;-41,741089859062541;41,7067675972522;zona_id;2
1;XGBOOST;2021-04-04;0,7828722000122070;-40,941056528145182;42,5068009281696;zona_id;2
1;XGBOOST;2021-04-05;10,8265790939331055;-30,897349634224284;52,5505078220905;zona_id;2
1;XGBOOST;2021-04-06;19,5174121856689453;-22,206516542488444;61,2413409138263;zona_id;2
1;XGBOOST;2021-04-07;18,1412220001220703;-23,582706728035319;59,8651507282795;zona_id;2
1;XGBOOST;2021-04-08;17,8995914459228516;-23,824337282234538;59,6235201740802;zona_id;2
1;XGBOOST;2021-04-09;19,7379894256591797;-21,985939302498210;61,4619181538166;zona_id;2
1;XGBOOST;2021-03-13;0,4225588440895081;-41,301369884067881;42,1464875722469;zona_id;3
1;XGBOOST;2021-03-14;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;3
1;XGBOOST;2021-03-15;33,2663726806640625;-8,457556047493327;74,9903014088215;zona_id;3
1;XGBOOST;2021-03-16;31,6761436462402344;-10,047785081917155;73,4000723743976;zona_id;3
1;XGBOOST;2021-03-17;29,5526657104492188;-12,171263017708171;71,2765944386066;zona_id;3
1;XGBOOST;2021-03-18;28,9367752075195312;-12,787153520637858;70,6607039356769;zona_id;3
1;XGBOOST;2021-03-19;30,7779064178466797;-10,946022310310710;72,5018351460041;zona_id;3
1;XGBOOST;2021-03-20;1,4875569343566895;-40,236371793800700;43,2114856625141;zona_id;3
1;XGBOOST;2021-03-21;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;3
1;XGBOOST;2021-03-22;30,4370613098144531;-11,286867418342936;72,1609900379718;zona_id;3
1;XGBOOST;2021-03-23;30,0017719268798828;-11,722156801277507;71,7257006550373;zona_id;3
1;XGBOOST;2021-03-24;30,6176624298095703;-11,106266298347819;72,3415911579670;zona_id;3
1;XGBOOST;2021-03-25;37,7096366882324219;-4,014292039924968;79,4335654163898;zona_id;3
1;XGBOOST;2021-03-26;38,9693565368652344;-2,754572191292155;80,6932852650226;zona_id;3
1;XGBOOST;2021-03-27;1,6262574195861816;-40,097671308571208;43,3501861477436;zona_id;3
1;XGBOOST;2021-03-28;0,5003765821456909;-41,223552146011698;42,2243053103031;zona_id;3
1;XGBOOST;2021-03-29;40,7821769714355469;-0,941751756721843;82,5061056995929;zona_id;3
1;XGBOOST;2021-03-30;38,4595680236816406;-3,264360704475749;80,1834967518390;zona_id;3
1;XGBOOST;2021-03-31;32,5184783935546875;-9,205450334602702;74,2424071217121;zona_id;3
1;XGBOOST;2021-04-01;76,6916885375976562;34,967759809440267;118,4156172657550;zona_id;3
1;XGBOOST;2021-04-02;81,0822753906250000;39,358346662467611;122,8062041187824;zona_id;3
1;XGBOOST;2021-04-03;22,2297363281250000;-19,494192400032389;63,9536650562824;zona_id;3
1;XGBOOST;2021-04-04;-0,9248008728027344;-42,648729600960124;40,7991278553547;zona_id;3
1;XGBOOST;2021-04-05;43,3921546936035156;1,668225965446126;85,1160834217609;zona_id;3
1;XGBOOST;2021-04-06;51,6155014038085938;9,891572675651204;93,3394301319660;zona_id;3
1;XGBOOST;2021-04-07;39,7849044799804688;-1,939024248176921;81,5088332081379;zona_id;3
1;XGBOOST;2021-04-08;28,0934276580810547;-13,630501070076335;69,8173563862384;zona_id;3
1;XGBOOST;2021-04-09;30,7779064178466797;-10,946022310310710;72,5018351460041;zona_id;3
1;XGBOOST;2021-03-13;0,7512394785881042;-40,972689249569285;42,4751682067455;zona_id;4
1;XGBOOST;2021-03-14;0,7079256772994995;-41,016003050857890;42,4318544054569;zona_id;4
1;XGBOOST;2021-03-15;21,3017063140869141;-20,422222414070475;63,0256350422443;zona_id;4
1;XGBOOST;2021-03-16;15,7406167984008789;-25,983311929756510;57,4645455265583;zona_id;4
1;XGBOOST;2021-03-17;18,6047782897949219;-23,119150438362468;60,3287070179523;zona_id;4
1;XGBOOST;2021-03-18;18,9845695495605469;-22,739359178596843;60,7084982777179;zona_id;4
1;XGBOOST;2021-03-19;20,8257007598876953;-20,898227968269694;62,5496294880451;zona_id;4
1;XGBOOST;2021-03-20;1,8162376880645752;-39,907691040092814;43,5401664162220;zona_id;4
1;XGBOOST;2021-03-21;0,7079256772994995;-41,016003050857890;42,4318544054569;zona_id;4
1;XGBOOST;2021-03-22;19,7308006286621094;-21,993128099495280;61,4547293568195;zona_id;4
1;XGBOOST;2021-03-23;20,0495662689208984;-21,674362459236491;61,7734949970783;zona_id;4
1;XGBOOST;2021-03-24;19,9114017486572266;-21,812526979500163;61,6353304768146;zona_id;4
1;XGBOOST;2021-03-25;19,9114017486572266;-21,812526979500163;61,6353304768146;zona_id;4
1;XGBOOST;2021-03-26;21,5292720794677734;-20,194656648689616;63,2532008076252;zona_id;4
1;XGBOOST;2021-03-27;1,8162376880645752;-39,907691040092814;43,5401664162220;zona_id;4
1;XGBOOST;2021-03-28;0,7079256772994995;-41,016003050857890;42,4318544054569;zona_id;4
1;XGBOOST;2021-03-29;22,7042770385742188;-19,019651689583171;64,4282057667316;zona_id;4
1;XGBOOST;2021-03-30;22,9339389801025391;-18,789989748054850;64,6578677082599;zona_id;4
1;XGBOOST;2021-03-31;21,1480236053466797;-20,575905122810710;62,8719523335041;zona_id;4
1;XGBOOST;2021-04-01;22,0215873718261719;-19,702341356331218;63,7455160999836;zona_id;4
1;XGBOOST;2021-04-02;19,9956035614013672;-21,728325166756022;61,7195322895588;zona_id;4
1;XGBOOST;2021-04-03;-0,0171611309051514;-41,741089859062541;41,7067675972522;zona_id;4
1;XGBOOST;2021-04-04;0,7828722000122070;-40,941056528145182;42,5068009281696;zona_id;4
1;XGBOOST;2021-04-05;2,8663759231567383;-38,857552805000651;44,5903046513141;zona_id;4
1;XGBOOST;2021-04-06;17,0535106658935547;-24,670418062263835;58,7774393940509;zona_id;4
1;XGBOOST;2021-04-07;17,7614307403564453;-23,962497987800944;59,4853594685138;zona_id;4
1;XGBOOST;2021-04-08;17,7614307403564453;-23,962497987800944;59,4853594685138;zona_id;4
1;XGBOOST;2021-04-09;16,9780273437500000;-24,745901384407389;58,7019560719074;zona_id;4
1;XGBOOST;2021-03-13;0,4225588440895081;-41,301369884067881;42,1464875722469;zona_id;desconocida
1;XGBOOST;2021-03-14;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;desconocida
1;XGBOOST;2021-03-15;31,4955425262451172;-10,228386201912272;73,2194712544025;zona_id;desconocida
1;XGBOOST;2021-03-16;33,4469718933105469;-8,276956834846843;75,1709006214679;zona_id;desconocida
1;XGBOOST;2021-03-17;29,5526657104492188;-12,171263017708171;71,2765944386066;zona_id;desconocida
1;XGBOOST;2021-03-18;28,9367752075195312;-12,787153520637858;70,6607039356769;zona_id;desconocida
1;XGBOOST;2021-03-19;30,7779064178466797;-10,946022310310710;72,5018351460041;zona_id;desconocida
1;XGBOOST;2021-03-20;1,4875569343566895;-40,236371793800700;43,2114856625141;zona_id;desconocida
1;XGBOOST;2021-03-21;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;desconocida
1;XGBOOST;2021-03-22;30,4370613098144531;-11,286867418342936;72,1609900379718;zona_id;desconocida
1;XGBOOST;2021-03-23;30,0017719268798828;-11,722156801277507;71,7257006550373;zona_id;desconocida
1;XGBOOST;2021-03-24;30,6176624298095703;-11,106266298347819;72,3415911579670;zona_id;desconocida
1;XGBOOST;2021-03-25;30,0017719268798828;-11,722156801277507;71,7257006550373;zona_id;desconocida
1;XGBOOST;2021-03-26;28,4334659576416016;-13,290462770515788;70,1573946857990;zona_id;desconocida
1;XGBOOST;2021-03-27;1,4875569343566895;-40,236371793800700;43,2114856625141;zona_id;desconocida
1;XGBOOST;2021-03-28;0,3616761267185211;-41,362252601438868;42,0856048548759;zona_id;desconocida
1;XGBOOST;2021-03-29;35,0418853759765625;-6,682043352180827;76,7658141041340;zona_id;desconocida
1;XGBOOST;2021-03-30;35,1734275817871094;-6,550501146370280;76,8973563099445;zona_id;desconocida
1;XGBOOST;2021-03-31;29,3710346221923828;-12,352894105965007;71,0949633503498;zona_id;desconocida
1;XGBOOST;2021-04-01;76,6916885375976562;34,967759809440267;118,4156172657550;zona_id;desconocida
1;XGBOOST;2021-04-02;76,8879699707031250;35,164041242545736;118,6118986988605;zona_id;desconocida
1;XGBOOST;2021-04-03;22,2297363281250000;-19,494192400032389;63,9536650562824;zona_id;desconocida
1;XGBOOST;2021-04-04;23,0121994018554688;-18,711729326301921;64,7361281300129;zona_id;desconocida
1;XGBOOST;2021-04-05;40,2447128295898438;-1,479215898567546;81,9686415577472;zona_id;desconocida
1;XGBOOST;2021-04-06;47,4211921691894531;5,697263441032064;89,1451208973468;zona_id;desconocida
1;XGBOOST;2021-04-07;39,7849044799804688;-1,939024248176921;81,5088332081379;zona_id;desconocida
1;XGBOOST;2021-04-08;28,0934276580810547;-13,630501070076335;69,8173563862384;zona_id;desconocida
1;XGBOOST;2021-04-09;30,7779064178466797;-10,946022310310710;72,5018351460041;zona_id;desconocida
